Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
792,Exit Long,Close entry(s) order Long,2024-09-23 06:00,63492.00,0.03344,10.97,0.52,5560.29,0.01,54.60,2.59,25.25,1.20
792,Entry Long,Long,2024-09-22 15:00,63062.66,0.03344,10.97,0.52,5560.29,0.01,54.60,2.59,25.25,1.20
791,Exit Long,Close entry(s) order Long,2024-09-22 00:00,62957.31,0.0334,-9.47,-0.45,5549.32,-0.01,12.34,0.58,12.04,0.57
791,Entry Long,Long,2024-09-21 18:00,63139.99,0.0334,-9.47,-0.45,5549.32,-0.01,12.34,0.58,12.04,0.57
790,Exit Long,Close entry(s) order Long,2024-09-21 18:00,63139.99,0.03332,-8.70,-0.41,5558.79,-0.01,1.64,0.08,9.62,0.46
790,Entry Long,Long,2024-09-21 12:00,63300.00,0.03332,-8.70,-0.41,5558.79,-0.01,1.64,0.08,9.62,0.46
789,Exit Long,Close entry(s) order Long,2024-09-19 06:00,61932.01,0.03415,2.50,0.12,5567.49,0.00,26.64,1.26,8.69,0.41
789,Entry Long,Long,2024-09-18 21:00,61759.98,0.03415,2.50,0.12,5567.49,0.00,26.64,1.26,8.69,0.41
788,Exit Long,Close entry(s) order Long,2024-09-14 00:00,60288.00,0.03606,62.60,2.97,5565.00,0.06,76.50,3.63,5.11,0.24
788,Entry Long,Long,2024-09-13 12:00,58456.89,0.03606,62.60,2.97,5565.00,0.06,76.50,3.63,5.11,0.24
787,Exit Long,Close entry(s) order Long,2024-09-13 00:00,58050.80,0.03611,-15.58,-0.74,5502.39,-0.01,0.55,0.03,23.64,1.12
787,Entry Long,Long,2024-09-12 15:00,58389.11,0.03611,-15.58,-0.74,5502.39,-0.01,0.55,0.03,23.64,1.12
786,Exit Long,Close entry(s) order Long,2024-09-12 09:00,58058.00,0.03654,9.92,0.47,5517.97,0.01,26.67,1.26,19.33,0.92
786,Entry Long,Long,2024-09-11 15:00,57694.00,0.03654,9.92,0.47,5517.97,0.01,26.67,1.26,19.33,0.92
785,Exit Long,Close entry(s) order Long,2024-09-10 00:00,56775.27,0.03842,70.92,3.36,5508.06,0.07,123.10,5.84,2.15,0.10
785,Entry Long,Long,2024-09-09 12:00,54840.00,0.03842,70.92,3.36,5508.06,0.07,123.10,5.84,2.15,0.10
784,Exit Long,Close entry(s) order Long,2024-09-09 12:00,54840.00,0.03814,-18.77,-0.89,5437.13,-0.02,19.48,0.92,18.47,0.88
784,Entry Long,Long,2024-09-09 06:00,55244.00,0.03814,-18.77,-0.89,5437.13,-0.02,19.48,0.92,18.47,0.88
783,Exit Short,Close entry(s) order Short,2024-09-06 21:00,53962.97,0.03775,65.39,3.10,5455.90,0.06,120.36,5.71,47.93,2.27
783,Entry Short,Short,2024-09-06 06:00,55783.01,0.03775,65.39,3.10,5455.90,0.06,120.36,5.71,47.93,2.27
782,Exit Short,Close entry(s) order Short,2024-09-05 21:00,56180.00,0.03714,15.89,0.75,5390.51,0.02,37.47,1.78,25.90,1.23
782,Entry Short,Short,2024-09-05 09:00,56698.01,0.03714,15.89,0.75,5390.51,0.02,37.47,1.78,25.90,1.23
781,Exit Short,Close entry(s) order Short,2024-09-04 06:00,56783.01,0.0365,29.14,1.38,5374.63,0.03,73.76,3.50,22.79,1.08
781,Entry Short,Short,2024-09-03 12:00,57672.84,0.0365,29.14,1.38,5374.63,0.03,73.76,3.50,22.79,1.08
780,Exit Short,Close entry(s) order Short,2024-09-02 03:00,57785.00,0.03674,-21.14,-1.00,5345.49,-0.02,4.70,0.22,26.90,1.28
780,Entry Short,Short,2024-09-01 21:00,57301.77,0.03674,-21.14,-1.00,5345.49,-0.02,4.70,0.22,26.90,1.28
779,Exit Short,Close entry(s) order Short,2024-09-01 15:00,58127.98,0.03596,11.47,0.54,5366.62,0.01,46.48,2.21,6.42,0.30
779,Entry Short,Short,2024-09-01 00:00,58540.25,0.03596,11.47,0.54,5366.62,0.01,46.48,2.21,6.42,0.30
778,Exit Short,Close entry(s) order Short,2024-08-30 18:00,59048.00,0.03602,-24.46,-1.16,5355.16,-0.02,25.76,1.22,34.39,1.63
778,Entry Short,Short,2024-08-30 12:00,58462.89,0.03602,-24.46,-1.16,5355.16,-0.02,25.76,1.22,34.39,1.63
777,Exit Short,Close entry(s) order Short,2024-08-30 06:00,59445.00,0.03557,-12.00,-0.57,5379.62,-0.01,16.72,0.79,15.37,0.73
777,Entry Short,Short,2024-08-30 00:00,59202.50,0.03557,-12.00,-0.57,5379.62,-0.01,16.72,0.79,15.37,0.73
776,Exit Short,Close entry(s) order Short,2024-08-28 06:00,59224.00,0.03349,116.94,5.55,5391.62,0.11,158.38,7.52,6.34,0.30
776,Entry Short,Short,2024-08-27 06:00,62813.38,0.03349,116.94,5.55,5391.62,0.11,158.38,7.52,6.34,0.30
775,Exit Long,Close entry(s) order Long,2024-08-24 00:00,63949.99,0.03338,28.32,1.35,5274.68,0.03,63.58,3.02,13.06,0.62
775,Entry Long,Long,2024-08-23 15:00,62999.88,0.03338,28.32,1.35,5274.68,0.03,63.58,3.02,13.06,0.62
774,Exit Long,Close entry(s) order Long,2024-08-23 06:00,61321.40,0.03429,-3.36,-0.16,5246.36,0.00,0,0.00,1.68,0.08
774,Entry Long,Long,2024-08-23 06:00,61321.40,0.03429,-3.36,-0.16,5246.36,0.00,0,0.00,1.68,0.08
773,Exit Long,Close entry(s) order Long,2024-08-22 00:00,60186.49,0.03509,5.68,0.27,5249.72,0.01,64.73,3.08,8.82,0.42
773,Entry Long,Long,2024-08-21 15:00,59928.42,0.03509,5.68,0.27,5249.72,0.01,64.73,3.08,8.82,0.42
772,Exit Short,Close entry(s) order Short,2024-08-21 00:00,59363.32,0.03474,36.81,1.75,5244.04,0.03,66.78,3.17,16.87,0.80
772,Entry Short,Short,2024-08-20 09:00,60518.83,0.03474,36.81,1.75,5244.04,0.03,66.78,3.17,16.87,0.80
771,Exit Long,Close entry(s) order Long,2024-08-20 09:00,60518.83,0.0356,49.90,2.37,5207.23,0.05,82.99,3.95,11.99,0.57
771,Entry Long,Long,2024-08-19 15:00,59021.61,0.0356,49.90,2.37,5207.23,0.05,82.99,3.95,11.99,0.57
770,Exit Long,Close entry(s) order Long,2024-08-18 15:00,59527.58,0.03495,-24.26,-1.15,5157.33,-0.02,3.88,0.18,32.07,1.52
770,Entry Long,Long,2024-08-18 00:00,60125.99,0.03495,-24.26,-1.15,5157.33,-0.02,3.88,0.18,32.07,1.52
769,Exit Long,Close entry(s) order Long,2024-08-17 18:00,59397.13,0.0353,-8.24,-0.39,5181.59,-0.01,4.13,0.20,10.19,0.48
769,Entry Long,Long,2024-08-17 12:00,59535.37,0.0353,-8.24,-0.39,5181.59,-0.01,4.13,0.20,10.19,0.48
768,Exit Short,Close entry(s) order Short,2024-08-16 00:00,58199.98,0.03711,-60.15,-2.86,5189.83,-0.06,0.73,0.03,70.20,3.34
768,Entry Short,Short,2024-08-15 18:00,56671.06,0.03711,-60.15,-2.86,5189.83,-0.06,0.73,0.03,70.20,3.34
767,Exit Long,Short,2024-08-15 18:00,56671.06,0.03543,-100.56,-4.77,5249.98,-0.10,13.66,0.65,119.94,5.69
767,Entry Long,Long,2024-08-15 12:00,59416.36,0.03543,-100.56,-4.77,5249.98,-0.10,13.66,0.65,119.94,5.69
766,Exit Short,Close entry(s) order Short,2024-08-15 03:00,58315.01,0.03536,38.66,1.84,5350.53,0.04,51.10,2.43,13.67,0.65
766,Entry Short,Short,2024-08-14 12:00,59502.67,0.03536,38.66,1.84,5350.53,0.04,51.10,2.43,13.67,0.65
765,Exit Long,Close entry(s) order Long,2024-08-14 03:00,60834.64,0.03527,38.61,1.83,5311.87,0.04,66.55,3.16,11.96,0.57
765,Entry Long,Long,2024-08-13 12:00,59643.63,0.03527,38.61,1.83,5311.87,0.04,66.55,3.16,11.96,0.57
764,Exit Long,Close entry(s) order Long,2024-08-12 18:00,58841.96,0.03516,-38.84,-1.84,5273.26,-0.04,28.53,1.35,73.82,3.51
764,Entry Long,Long,2024-08-12 09:00,59851.71,0.03516,-38.84,-1.84,5273.26,-0.04,28.53,1.35,73.82,3.51
763,Exit Long,Close entry(s) order Long,2024-08-09 03:00,60988.99,0.03664,129.35,6.15,5312.10,0.12,195.48,9.29,27.09,1.29
763,Entry Long,Long,2024-08-08 00:00,57364.00,0.03664,129.35,6.15,5312.10,0.12,195.48,9.29,27.09,1.29
762,Exit Short,Long,2024-08-08 00:00,57364.00,0.03749,-51.32,-2.44,5182.75,-0.05,55.57,2.64,59.81,2.84
762,Entry Short,Short,2024-08-07 12:00,56085.83,0.03749,-51.32,-2.44,5182.75,-0.05,55.57,2.64,59.81,2.84
761,Exit Short,Close entry(s) order Short,2024-08-05 12:00,54061.67,0.03522,191.39,9.11,5234.08,0.18,371.18,17.67,2.15,0.10
761,Entry Short,Short,2024-08-04 12:00,59586.69,0.03522,191.39,9.11,5234.08,0.18,371.18,17.67,2.15,0.10
760,Exit Short,Close entry(s) order Short,2024-08-04 00:00,60886.96,0.03465,-14.14,-0.67,5042.69,-0.01,23.48,1.12,20.45,0.97
760,Entry Short,Short,2024-08-03 15:00,60575.99,0.03465,-14.14,-0.67,5042.69,-0.01,23.48,1.12,20.45,0.97
759,Exit Short,Close entry(s) order Short,2024-08-03 03:00,61694.00,0.03322,45.31,2.16,5056.83,0.04,86.45,4.12,17.57,0.84
759,Entry Short,Short,2024-08-02 12:00,63157.95,0.03322,45.31,2.16,5056.83,0.04,86.45,4.12,17.57,0.84
758,Exit Short,Close entry(s) order Short,2024-08-01 18:00,64760.01,0.03283,-30.44,-1.45,5011.51,-0.03,51.96,2.47,29.26,1.39
758,Entry Short,Short,2024-08-01 12:00,63935.83,0.03283,-30.44,-1.45,5011.51,-0.03,51.96,2.47,29.26,1.39
757,Exit Short,Close entry(s) order Short,2024-08-01 06:00,64507.18,0.03249,-0.48,-0.02,5041.95,0.00,31.19,1.49,19.23,0.92
757,Entry Short,Short,2024-07-31 18:00,64595.81,0.03249,-0.48,-0.02,5041.95,0.00,31.19,1.49,19.23,0.92
756,Exit Short,Close entry(s) order Short,2024-07-30 03:00,66484.01,0.03014,90.03,4.29,5042.43,0.09,110.38,5.26,16.75,0.80
756,Entry Short,Short,2024-07-29 09:00,69580.01,0.03014,90.03,4.29,5042.43,0.09,110.38,5.26,16.75,0.80
755,Exit Long,Close entry(s) order Long,2024-07-29 09:00,69580.01,0.03071,37.46,1.79,4952.40,0.04,48.63,2.32,4.19,0.20
755,Entry Long,Long,2024-07-28 21:00,68249.88,0.03071,37.46,1.79,4952.40,0.04,48.63,2.32,4.19,0.20
754,Exit Long,Close entry(s) order Long,2024-07-27 12:00,68981.69,0.03039,-3.35,-0.16,4914.93,0.00,0,0.00,1.68,0.08
754,Entry Long,Long,2024-07-27 12:00,68981.69,0.03039,-3.35,-0.16,4914.93,0.00,0,0.00,1.68,0.08
753,Exit Short,Close entry(s) order Short,2024-07-25 06:00,64352.01,0.03206,29.50,1.41,4918.29,0.03,48.85,2.33,9.50,0.45
753,Entry Short,Short,2024-07-24 21:00,65376.01,0.03206,29.50,1.41,4918.29,0.03,48.85,2.33,9.50,0.45
752,Exit Short,Close entry(s) order Short,2024-07-23 21:00,65936.00,0.03116,36.93,1.76,4888.78,0.04,54.00,2.58,2.24,0.11
752,Entry Short,Short,2024-07-23 12:00,67227.81,0.03116,36.93,1.76,4888.78,0.04,54.00,2.58,2.24,0.11
751,Exit Short,Close entry(s) order Short,2024-07-23 12:00,67227.81,0.03155,-28.61,-1.36,4851.85,-0.03,13.03,0.62,30.73,1.47
751,Entry Short,Short,2024-07-23 03:00,66428.01,0.03155,-28.61,-1.36,4851.85,-0.03,13.03,0.62,30.73,1.47
750,Exit Long,Short,2024-07-23 03:00,66428.01,0.03078,-55.52,-2.65,4880.46,-0.05,0,0.00,57.02,2.72
750,Entry Long,Long,2024-07-22 18:00,68123.99,0.03078,-55.52,-2.65,4880.46,-0.05,0,0.00,57.02,2.72
749,Exit Long,Close entry(s) order Long,2024-07-22 03:00,67626.01,0.03096,-6.38,-0.30,4935.97,-0.01,21.56,1.03,7.99,0.38
749,Entry Long,Long,2024-07-21 18:00,67723.91,0.03096,-6.38,-0.30,4935.97,-0.01,21.56,1.03,7.99,0.38
748,Exit Long,Close entry(s) order Long,2024-07-21 03:00,67046.00,0.03111,-14.45,-0.69,4942.36,-0.01,3.75,0.18,20.72,0.99
748,Entry Long,Long,2024-07-20 15:00,67403.01,0.03111,-14.45,-0.69,4942.36,-0.01,3.75,0.18,20.72,0.99
747,Exit Short,Close entry(s) order Short,2024-07-18 21:00,63987.92,0.03277,-3.11,-0.15,4956.81,0.00,23.13,1.10,5.84,0.28
747,Entry Short,Short,2024-07-18 12:00,63995.40,0.03277,-3.11,-0.15,4956.81,0.00,23.13,1.10,5.84,0.28
746,Exit Long,Close entry(s) order Long,2024-07-17 06:00,65179.62,0.03197,-17.20,-0.82,4959.92,-0.02,10.48,0.50,27.43,1.31
746,Entry Long,Long,2024-07-17 00:00,65612.85,0.03197,-17.20,-0.82,4959.92,-0.02,10.48,0.50,27.43,1.31
745,Exit Long,Close entry(s) order Long,2024-07-15 09:00,62454.00,0.03448,53.70,2.56,4977.12,0.05,82.65,3.94,7.39,0.35
745,Entry Long,Long,2024-07-14 21:00,60797.91,0.03448,53.70,2.56,4977.12,0.05,82.65,3.94,7.39,0.35
744,Exit Long,Close entry(s) order Long,2024-07-13 00:00,57946.43,0.03643,11.37,0.54,4923.41,0.01,13.90,0.66,3.13,0.15
744,Entry Long,Long,2024-07-12 18:00,57542.00,0.03643,11.37,0.54,4923.41,0.01,13.90,0.66,3.13,0.15
743,Exit Long,Close entry(s) order Long,2024-07-12 18:00,57542.00,0.03626,-13.43,-0.64,4912.05,-0.01,23.95,1.14,25.97,1.24
743,Entry Long,Long,2024-07-12 12:00,57820.00,0.03626,-13.43,-0.64,4912.05,-0.01,23.95,1.14,25.97,1.24
742,Exit Short,Close entry(s) order Short,2024-07-12 06:00,57323.03,0.03565,48.56,2.32,4925.47,0.05,78.02,3.72,32.76,1.56
742,Entry Short,Short,2024-07-11 09:00,58777.99,0.03565,48.56,2.32,4925.47,0.05,78.02,3.72,32.76,1.56
741,Exit Long,Short,2024-07-11 09:00,58777.99,0.03565,-3.35,-0.16,4876.91,0.00,0,0.00,1.68,0.08
741,Entry Long,Long,2024-07-11 09:00,58777.99,0.03565,-3.35,-0.16,4876.91,0.00,0,0.00,1.68,0.08
740,Exit Short,Close entry(s) order Short,2024-07-11 00:00,57870.00,0.03631,-9.06,-0.43,4880.27,-0.01,18.48,0.88,26.88,1.28
740,Entry Short,Short,2024-07-10 12:00,57713.03,0.03631,-9.06,-0.43,4880.27,-0.01,18.48,0.88,26.88,1.28
739,Exit Long,Close entry(s) order Long,2024-07-09 12:00,57060.00,0.03724,26.42,1.26,4889.32,0.03,68.01,3.24,3.91,0.19
739,Entry Long,Long,2024-07-08 18:00,56259.90,0.03724,26.42,1.26,4889.32,0.03,68.01,3.24,3.91,0.19
738,Exit Long,Close entry(s) order Long,2024-07-08 18:00,56259.90,0.03628,-58.89,-2.81,4862.90,-0.06,14.46,0.69,110.23,5.25
738,Entry Long,Long,2024-07-08 06:00,57791.99,0.03628,-58.89,-2.81,4862.90,-0.06,14.46,0.69,110.23,5.25
737,Exit Short,Close entry(s) order Short,2024-07-05 09:00,55486.51,0.03673,54.12,2.58,4921.80,0.05,129.23,6.16,19.89,0.95
737,Entry Short,Short,2024-07-04 21:00,57050.02,0.03673,54.12,2.58,4921.80,0.05,129.23,6.16,19.89,0.95
736,Exit Short,Close entry(s) order Short,2024-07-04 15:00,58239.99,0.03552,22.67,1.08,4867.68,0.02,76.51,3.65,8.20,0.39
736,Entry Short,Short,2024-07-04 00:00,58972.13,0.03552,22.67,1.08,4867.68,0.02,76.51,3.65,8.20,0.39
735,Exit Long,Close entry(s) order Long,2024-07-01 21:00,62900.00,0.0329,-29.58,-1.41,4845.00,-0.03,3.72,0.18,31.06,1.48
735,Entry Long,Long,2024-07-01 15:00,63697.66,0.0329,-29.58,-1.41,4845.00,-0.03,3.72,0.18,31.06,1.48
734,Exit Long,Close entry(s) order Long,2024-07-01 06:00,62923.91,0.03403,43.16,2.06,4874.58,0.04,75.31,3.59,8.82,0.42
734,Entry Long,Long,2024-06-30 06:00,61556.00,0.03403,43.16,2.06,4874.58,0.04,75.31,3.59,8.82,0.42
733,Exit Short,Close entry(s) order Short,2024-06-29 00:00,60766.05,0.03438,2.22,0.11,4831.42,0.00,28.06,1.34,10.74,0.51
733,Entry Short,Short,2024-06-28 12:00,60928.01,0.03438,2.22,0.11,4831.42,0.00,28.06,1.34,10.74,0.51
732,Exit Short,Close entry(s) order Short,2024-06-27 00:00,61029.49,0.0342,3.92,0.19,4829.20,0.00,16.45,0.78,1.81,0.09
732,Entry Short,Short,2024-06-26 15:00,61242.00,0.0342,3.92,0.19,4829.20,0.00,16.45,0.78,1.81,0.09
731,Exit Short,Close entry(s) order Short,2024-06-26 09:00,61445.26,0.03409,-3.35,-0.16,4825.27,0.00,0,0.00,1.68,0.08
731,Entry Short,Short,2024-06-26 09:00,61445.26,0.03409,-3.35,-0.16,4825.27,0.00,0,0.00,1.68,0.08
730,Exit Short,Close entry(s) order Short,2024-06-24 21:00,60293.30,0.03251,128.36,6.13,4828.63,0.12,191.42,9.14,4.52,0.22
730,Entry Short,Short,2024-06-23 09:00,64341.46,0.03251,128.36,6.13,4828.63,0.12,191.42,9.14,4.52,0.22
729,Exit Short,Close entry(s) order Short,2024-06-21 12:00,64222.83,0.0322,20.15,0.96,4700.26,0.02,48.97,2.34,10.21,0.49
729,Entry Short,Short,2024-06-20 12:00,64952.02,0.0322,20.15,0.96,4700.26,0.02,48.97,2.34,10.21,0.49
728,Exit Short,Close entry(s) order Short,2024-06-18 18:00,64936.50,0.03195,13.63,0.65,4680.11,0.01,43.29,2.07,13.75,0.66
728,Entry Short,Short,2024-06-18 00:00,65467.42,0.03195,13.63,0.65,4680.11,0.01,43.29,2.07,13.75,0.66
727,Exit Long,Short,2024-06-18 00:00,65467.42,0.03141,-39.12,-1.87,4666.48,-0.04,20.05,0.96,65.70,3.14
727,Entry Long,Long,2024-06-17 15:00,66607.27,0.03141,-39.12,-1.87,4666.48,-0.04,20.05,0.96,65.70,3.14
726,Exit Short,Long,2024-06-17 15:00,66607.27,0.03154,-11.66,-0.56,4705.60,-0.01,36.62,1.75,9.98,0.48
726,Entry Short,Short,2024-06-17 00:00,66344.01,0.03154,-11.66,-0.56,4705.60,-0.01,36.62,1.75,9.98,0.48
725,Exit Short,Close entry(s) order Short,2024-06-14 21:00,66043.99,0.03199,-23.45,-1.12,4717.26,-0.02,9.14,0.44,40.43,1.93
725,Entry Short,Short,2024-06-14 15:00,65416.01,0.03199,-23.45,-1.12,4717.26,-0.02,9.14,0.44,40.43,1.93
724,Exit Short,Close entry(s) order Short,2024-06-13 09:00,67740.00,0.0309,-3.51,-0.17,4740.71,0.00,21.96,1.05,8.98,0.43
724,Entry Short,Short,2024-06-13 00:00,67734.80,0.0309,-3.51,-0.17,4740.71,0.00,21.96,1.05,8.98,0.43
723,Exit Short,Close entry(s) order Short,2024-06-11 15:00,66771.00,0.03007,79.98,3.82,4744.22,0.08,103.24,4.93,3.18,0.15
723,Entry Short,Short,2024-06-10 21:00,69540.00,0.03007,79.98,3.82,4744.22,0.08,103.24,4.93,3.18,0.15
722,Exit Long,Short,2024-06-10 21:00,69540.00,0.03002,-7.01,-0.33,4664.24,-0.01,14.35,0.69,11.51,0.55
722,Entry Long,Long,2024-06-10 12:00,69662.10,0.03002,-7.01,-0.33,4664.24,-0.01,14.35,0.69,11.51,0.55
721,Exit Short,Long,2024-06-10 12:00,69662.10,0.03014,-11.63,-0.56,4671.24,-0.01,4.81,0.23,9.95,0.48
721,Entry Short,Short,2024-06-10 06:00,69387.50,0.03014,-11.63,-0.56,4671.24,-0.01,4.81,0.23,9.95,0.48
720,Exit Short,Close entry(s) order Short,2024-06-08 03:00,69320.00,0.02996,11.15,0.53,4682.87,0.01,39.78,1.90,4.20,0.20
720,Entry Short,Short,2024-06-07 15:00,69803.59,0.02996,11.15,0.53,4682.87,0.01,39.78,1.90,4.20,0.20
719,Exit Long,Short,2024-06-07 15:00,69803.59,0.02935,-46.96,-2.24,4671.72,-0.04,19.06,0.91,45.41,2.17
719,Entry Long,Long,2024-06-07 03:00,71290.60,0.02935,-46.96,-2.24,4671.72,-0.04,19.06,0.91,45.41,2.17
718,Exit Long,Close entry(s) order Long,2024-06-05 15:00,71628.98,0.02921,-3.35,-0.16,4718.68,0.00,0,0.00,1.67,0.08
718,Entry Long,Long,2024-06-05 15:00,71628.98,0.02921,-3.35,-0.16,4718.68,0.00,0,0.00,1.67,0.08
717,Exit Long,Close entry(s) order Long,2024-06-05 03:00,70999.99,0.03003,37.12,1.77,4722.02,0.04,47.08,2.25,7.31,0.35
717,Entry Long,Long,2024-06-04 12:00,69651.49,0.03003,37.12,1.77,4722.02,0.04,47.08,2.25,7.31,0.35
716,Exit Long,Close entry(s) order Long,2024-06-03 12:00,68776.01,0.03057,7.65,0.37,4684.91,0.01,55.55,2.65,8.25,0.39
716,Entry Long,Long,2024-06-03 00:00,68416.09,0.03057,7.65,0.37,4684.91,0.01,55.55,2.65,8.25,0.39
715,Exit Short,Close entry(s) order Short,2024-05-31 18:00,67709.04,0.03069,9.77,0.47,4677.26,0.01,43.32,2.07,29.54,1.41
715,Entry Short,Short,2024-05-31 06:00,68136.01,0.03069,9.77,0.47,4677.26,0.01,43.32,2.07,29.54,1.41
714,Exit Short,Close entry(s) order Short,2024-05-29 21:00,67652.41,0.03081,3.44,0.16,4667.49,0.00,21.37,1.02,14.23,0.68
714,Entry Short,Short,2024-05-29 06:00,67872.41,0.03081,3.44,0.16,4667.49,0.00,21.37,1.02,14.23,0.68
713,Exit Short,Close entry(s) order Short,2024-05-28 09:00,68389.87,0.03011,28.19,1.35,4664.05,0.03,57.04,2.73,6.35,0.30
713,Entry Short,Short,2024-05-27 21:00,69436.43,0.03011,28.19,1.35,4664.05,0.03,57.04,2.73,6.35,0.30
712,Exit Long,Close entry(s) order Long,2024-05-27 21:00,69436.43,0.03008,-5.26,-0.25,4635.86,-0.01,34.05,1.63,14.64,0.70
712,Entry Long,Long,2024-05-27 12:00,69500.00,0.03008,-5.26,-0.25,4635.86,-0.01,34.05,1.63,14.64,0.70
711,Exit Short,Long,2024-05-27 12:00,69500.00,0.03052,-33.14,-1.58,4641.12,-0.03,6.71,0.32,31.44,1.50
711,Entry Short,Short,2024-05-27 03:00,68524.60,0.03052,-33.14,-1.58,4641.12,-0.03,6.71,0.32,31.44,1.50
710,Exit Short,Close entry(s) order Short,2024-05-25 21:00,69290.56,0.0311,-65.31,-3.12,4674.26,-0.06,20.09,0.96,73.52,3.51
710,Entry Short,Short,2024-05-24 03:00,67299.99,0.0311,-65.31,-3.12,4674.26,-0.06,20.09,0.96,73.52,3.51
709,Exit Short,Close entry(s) order Short,2024-05-23 21:00,67969.66,0.03089,-10.18,-0.49,4739.56,-0.01,42.70,2.04,20.74,0.99
709,Entry Short,Short,2024-05-23 12:00,67748.62,0.03089,-10.18,-0.49,4739.56,-0.01,42.70,2.04,20.74,0.99
708,Exit Long,Short,2024-05-23 12:00,67748.62,0.03005,-61.58,-2.94,4749.74,-0.06,10.59,0.51,64.09,3.06
708,Entry Long,Long,2024-05-23 06:00,69687.99,0.03005,-61.58,-2.94,4749.74,-0.06,10.59,0.51,64.09,3.06
707,Exit Long,Close entry(s) order Long,2024-05-21 06:00,70916.01,0.03116,114.33,5.46,4811.33,0.11,149.22,7.13,28.37,1.36
707,Entry Long,Long,2024-05-20 03:00,67136.36,0.03116,114.33,5.46,4811.33,0.11,149.22,7.13,28.37,1.36
706,Exit Long,Close entry(s) order Long,2024-05-17 21:00,67024.00,0.03131,3.45,0.16,4696.99,0.00,18.51,0.88,20.21,0.97
706,Entry Long,Long,2024-05-17 12:00,66806.67,0.03131,3.45,0.16,4696.99,0.00,18.51,0.88,20.21,0.97
705,Exit Long,Close entry(s) order Long,2024-05-16 00:00,65909.51,0.03374,130.86,6.26,4693.54,0.13,158.17,7.56,5.00,0.24
705,Entry Long,Long,2024-05-15 03:00,61928.67,0.03374,130.86,6.26,4693.54,0.13,158.17,7.56,5.00,0.24
704,Exit Long,Close entry(s) order Long,2024-05-13 18:00,63091.88,0.03328,7.45,0.36,4562.68,0.01,21.05,1.01,14.60,0.70
704,Entry Long,Long,2024-05-13 06:00,62767.19,0.03328,7.45,0.36,4562.68,0.01,21.05,1.01,14.60,0.70
703,Exit Short,Long,2024-05-13 06:00,62767.19,0.03424,-62.38,-2.98,4555.22,-0.06,8.43,0.40,71.38,3.41
703,Entry Short,Short,2024-05-13 00:00,61044.26,0.03424,-62.38,-2.98,4555.22,-0.06,8.43,0.40,71.38,3.41
702,Exit Short,Close entry(s) order Short,2024-05-11 00:00,60895.22,0.03423,2.43,0.12,4617.61,0.00,28.34,1.35,10.65,0.51
702,Entry Short,Short,2024-05-10 12:00,61063.87,0.03423,2.43,0.12,4617.61,0.00,28.34,1.35,10.65,0.51
701,Exit Short,Close entry(s) order Short,2024-05-09 09:00,61053.99,0.03424,-3.34,-0.16,4615.17,0.00,0,0.00,1.67,0.08
701,Entry Short,Short,2024-05-09 09:00,61053.99,0.03424,-3.34,-0.16,4615.17,0.00,0,0.00,1.67,0.08
700,Exit Short,Close entry(s) order Short,2024-05-09 00:00,61664.64,0.03395,-6.56,-0.31,4618.52,-0.01,21.48,1.03,8.24,0.39
700,Entry Short,Short,2024-05-08 18:00,61570.00,0.03395,-6.56,-0.31,4618.52,-0.01,21.48,1.03,8.24,0.39
699,Exit Short,Close entry(s) order Short,2024-05-08 12:00,62560.00,0.03319,10.44,0.50,4625.08,0.01,38.62,1.85,7.89,0.38
699,Entry Short,Short,2024-05-07 18:00,62974.94,0.03319,10.44,0.50,4625.08,0.01,38.62,1.85,7.89,0.38
698,Exit Long,Close entry(s) order Long,2024-05-07 12:00,64024.47,0.03265,-3.34,-0.16,4614.64,0.00,0,0.00,1.67,0.08
698,Entry Long,Long,2024-05-07 12:00,64024.47,0.03265,-3.34,-0.16,4614.64,0.00,0,0.00,1.67,0.08
697,Exit Long,Close entry(s) order Long,2024-05-07 06:00,64231.99,0.03255,-3.35,-0.16,4617.99,0.00,0,0.00,1.67,0.08
697,Entry Long,Long,2024-05-07 06:00,64231.99,0.03255,-3.35,-0.16,4617.99,0.00,0,0.00,1.67,0.08
696,Exit Long,Close entry(s) order Long,2024-05-06 06:00,65143.04,0.03209,-3.34,-0.16,4621.33,0.00,0,0.00,1.67,0.08
696,Entry Long,Long,2024-05-06 06:00,65143.04,0.03209,-3.34,-0.16,4621.33,0.00,0,0.00,1.67,0.08
695,Exit Long,Close entry(s) order Long,2024-05-04 00:00,62699.07,0.03392,33.29,1.59,4624.68,0.03,65.39,3.13,11.25,0.54
695,Entry Long,Long,2024-05-03 12:00,61618.16,0.03392,33.29,1.59,4624.68,0.03,65.39,3.13,11.25,0.54
694,Exit Short,Close entry(s) order Short,2024-04-30 21:00,60672.01,0.03374,38.78,1.85,4591.38,0.04,90.36,4.32,9.39,0.45
694,Entry Short,Short,2024-04-30 06:00,61919.32,0.03374,38.78,1.85,4591.38,0.04,90.36,4.32,9.39,0.45
693,Exit Short,Close entry(s) order Short,2024-04-29 12:00,62834.99,0.0331,6.05,0.29,4552.61,0.01,43.12,2.06,9.89,0.47
